MTime;Miner;Message;BlockNr;Hash
11-09-00:14:04.048;miner3;🔨 mined potential block                 ;50430;3b750b…ca7056
11-09-00:14:15.254;miner2;🔨 mined potential block                 ;50431;cdee5a…a97ae4
11-09-00:14:22.952;miner4;🔨 mined potential block                 ;50432;16351e…fd2939
11-09-00:14:33.176;miner1;🔨 mined potential block                 ;50433;8aa828…a4e0bc
11-09-00:14:37.220;miner4;🔨 mined potential block                 ;50434;d60407…62eb20
11-09-00:14:52.068;miner4;🔨 mined potential block                 ;50435;750f6e…14819c
11-09-00:15:31.552;miner1;🔨 mined potential block                 ;50436;95f48b…7433b4
11-09-00:15:32.584;miner4;🔨 mined potential block                 ;50437;5a9f7a…fe4296
11-09-00:15:49.149;miner4;🔨 mined potential block                 ;50438;7820f3…43db2d
11-09-00:16:19.059;miner2;🔨 mined potential block                 ;50439;bacf7c…a18f15
11-09-00:16:24.067;miner2;🔨 mined potential block                 ;50440;cf4d48…973842
11-09-00:16:26.373;miner2;🔨 mined potential block                 ;50441;e64d77…e7e56d
11-09-00:16:49.322;miner3;🔨 mined potential block                 ;50442;3b9285…b5c74c
11-09-00:17:33.777;miner4;🔨 mined potential block                 ;50443;46b6cd…05447c
11-09-00:17:40.991;miner3;🔨 mined potential block                 ;50444;6f63c5…c00426
11-09-00:17:41.745;miner1;🔨 mined potential block                 ;50445;210197…deb62d
11-09-00:18:01.252;miner1;🔨 mined potential block                 ;50446;534710…60c4d0
11-09-00:18:12.188;miner4;🔨 mined potential block                 ;50447;cbba0a…d85f82
11-09-00:18:26.530;miner1;🔨 mined potential block                 ;50448;a5a9ba…5d77bd
11-09-00:18:41.614;miner2;🔨 mined potential block                 ;50449;51f9e0…06140f
11-09-00:18:59.937;miner1;🔨 mined potential block                 ;50450;2ebc78…8210fa
11-09-00:19:01.053;miner3;🔨 mined potential block                 ;50451;117a3f…8a1caa
11-09-00:19:12.103;miner4;🔨 mined potential block                 ;50452;ae4baf…550093
11-09-00:19:23.670;miner4;🔨 mined potential block                 ;50453;8748e4…04649a
11-09-00:19:38.064;miner1;🔨 mined potential block                 ;50454;276004…c46c5a
11-09-00:20:04.633;miner4;🔨 mined potential block                 ;50455;831da5…4bb699
11-09-00:20:05.927;miner4;🔨 mined potential block                 ;50456;eeadd7…f67db9
11-09-00:20:24.890;miner1;🔨 mined potential block                 ;50457;164a8d…d108fa
11-09-00:20:42.865;miner4;🔨 mined potential block                 ;50458;939866…cd95a9
11-09-00:21:14.284;miner1;🔨 mined potential block                 ;50459;580cd8…5f4902
11-09-00:21:19.123;miner2;🔨 mined potential block                 ;50460;1d5b8f…504008
11-09-00:21:19.945;miner3;🔨 mined potential block                 ;50461;42410b…0f0792
11-09-00:21:21.181;miner3;🔨 mined potential block                 ;50462;c3e7af…48881e
11-09-00:21:49.575;miner2;🔨 mined potential block                 ;50463;06c27d…004963
11-09-00:22:00.276;miner1;🔨 mined potential block                 ;50464;3580cd…8bab92
11-09-00:22:00.817;miner1;🔨 mined potential block                 ;50465;0d640f…de8aa8
11-09-00:22:01.465;miner1;🔨 mined potential block                 ;50466;787fe9…cb3e9c
11-09-00:22:04.843;miner4;🔨 mined potential block                 ;50467;3ce6f4…17d5ff
11-09-00:22:05.115;miner1;🔨 mined potential block                 ;50467;a52ce5…15cf42
11-09-00:22:10.687;miner2;🔨 mined potential block                 ;50468;1bec8e…9de24f
11-09-00:22:25.981;miner2;🔨 mined potential block                 ;50469;323cca…a3a81a
11-09-00:22:29.260;miner3;🔨 mined potential block                 ;50470;f05a21…fa51ee
11-09-00:23:16.728;miner4;🔨 mined potential block                 ;50471;1e1da5…8b65f4
11-09-00:23:51.255;miner3;🔨 mined potential block                 ;50472;5afd8b…d5f118
11-09-00:24:03.211;miner4;🔨 mined potential block                 ;50473;a0479a…1c15a2
11-09-00:24:11.326;miner2;🔨 mined potential block                 ;50474;b77821…fcaf84
11-09-00:24:25.567;miner1;🔨 mined potential block                 ;50475;97c815…cc187d
11-09-00:24:35.544;miner3;🔨 mined potential block                 ;50476;6d149e…20e1cc
11-09-00:25:05.975;miner1;🔨 mined potential block                 ;50477;d065b7…3b07f3
11-09-00:25:08.771;miner3;🔨 mined potential block                 ;50478;04e445…e65e45
11-09-00:25:49.324;miner2;🔨 mined potential block                 ;50479;7deacb…b1d96d
11-09-00:25:50.531;miner4;🔨 mined potential block                 ;50480;2004f3…d83a91
11-09-00:25:54.740;miner1;🔨 mined potential block                 ;50481;d35b35…7d5eb4
11-09-00:26:08.237;miner3;🔨 mined potential block                 ;50482;586ef3…164796
11-09-00:26:15.330;miner1;🔨 mined potential block                 ;50483;d81439…45d7ee
11-09-00:26:18.986;miner2;🔨 mined potential block                 ;50484;502705…86440e
11-09-00:26:21.707;miner3;🔨 mined potential block                 ;50485;a8016b…02cce0
11-09-00:26:24.845;miner3;🔨 mined potential block                 ;50486;8588b3…8ca286
11-09-00:26:43.745;miner1;🔨 mined potential block                 ;50487;cf9a42…453048
11-09-00:26:48.256;miner3;🔨 mined potential block                 ;50488;6615fa…09bd36
11-09-00:27:15.807;miner3;🔨 mined potential block                 ;50489;807ba6…e09093
11-09-00:27:50.032;miner4;🔨 mined potential block                 ;50490;ff8981…bbf2b7
11-09-00:28:03.725;miner2;🔨 mined potential block                 ;50491;4d5847…a418ba
11-09-00:28:04.978;miner3;🔨 mined potential block                 ;50492;fcf368…69d71f
11-09-00:28:17.187;miner1;🔨 mined potential block                 ;50493;713689…7c7a2f
11-09-00:28:27.437;miner3;🔨 mined potential block                 ;50494;1f735c…685765
11-09-00:28:37.389;miner2;🔨 mined potential block                 ;50495;6b7c9e…ba96d6
11-09-00:28:42.775;miner3;🔨 mined potential block                 ;50496;8a4bcf…9256d1
11-09-00:28:47.483;miner1;🔨 mined potential block                 ;50497;b274d5…bcdd12
11-09-00:28:58.881;miner1;🔨 mined potential block                 ;50498;8ca78f…84512c
11-09-00:29:00.081;miner2;🔨 mined potential block                 ;50499;3386ca…3217ee
11-09-00:29:12.046;miner2;🔨 mined potential block                 ;50500;bef3fa…42dd97
11-09-00:29:25.177;miner1;🔨 mined potential block                 ;50501;96b68d…70989e
11-09-00:29:40.555;miner2;🔨 mined potential block                 ;50502;e161d4…5b3a13
11-09-00:29:41.525;miner4;🔨 mined potential block                 ;50503;318f10…33c3c6
11-09-00:29:53.828;miner2;🔨 mined potential block                 ;50504;0e663d…06435e
11-09-00:30:01.825;miner1;🔨 mined potential block                 ;50505;6b6ed4…8dab4f
11-09-00:30:11.785;miner3;🔨 mined potential block                 ;50506;8085c2…1c72dc
11-09-00:30:15.939;miner3;🔨 mined potential block                 ;50507;347ece…b128cf
11-09-00:30:21.041;miner2;🔨 mined potential block                 ;50508;e0cdaa…806306
11-09-00:30:31.423;miner1;🔨 mined potential block                 ;50509;c3d36c…ea20ad
11-09-00:30:32.741;miner2;🔨 mined potential block                 ;50510;01611d…5f722b
11-09-00:30:45.646;miner3;🔨 mined potential block                 ;50511;ed0089…0573c4
11-09-00:31:00.626;miner3;🔨 mined potential block                 ;50512;7276e7…b66de4
11-09-00:31:09.427;miner4;🔨 mined potential block                 ;50513;932e96…40bfe6
11-09-00:31:38.107;miner4;🔨 mined potential block                 ;50514;72f710…b8c29e
11-09-00:31:45.834;miner3;🔨 mined potential block                 ;50515;63ac27…498780
11-09-00:32:12.691;miner3;🔨 mined potential block                 ;50516;ae9914…0f8a37
11-09-00:32:20.509;miner2;🔨 mined potential block                 ;50517;081ab6…70a07c
11-09-00:32:23.021;miner1;🔨 mined potential block                 ;50518;393f08…1708f3
11-09-00:32:38.549;miner3;🔨 mined potential block                 ;50519;c6a18a…36b4d2
11-09-00:32:43.094;miner1;🔨 mined potential block                 ;50520;5a7e61…4d4c97
11-09-00:32:57.727;miner4;🔨 mined potential block                 ;50521;df717c…caf781
11-09-00:33:26.429;miner1;🔨 mined potential block                 ;50522;263a4e…9af038
11-09-00:34:05.180;miner2;🔨 mined potential block                 ;50523;60b39f…91fb00
11-09-00:34:09.838;miner1;🔨 mined potential block                 ;50524;642cf6…cfbf3d
11-09-00:34:18.104;miner2;🔨 mined potential block                 ;50525;b55339…8001aa
11-09-00:34:32.978;miner3;🔨 mined potential block                 ;50526;91df01…e86eac
11-09-00:34:38.035;miner1;🔨 mined potential block                 ;50527;6abc6d…2856ee
11-09-00:34:44.108;miner3;🔨 mined potential block                 ;50528;a5a705…55e883
11-09-00:34:49.344;miner1;🔨 mined potential block                 ;50529;9f8b5d…eb7de9
11-09-00:34:50.503;miner3;🔨 mined potential block                 ;50530;999c4d…c38ac9
11-09-00:34:54.359;miner1;🔨 mined potential block                 ;50531;fa26b7…8504e1
11-09-00:35:01.719;miner3;🔨 mined potential block                 ;50532;f70bcf…6af6f9
11-09-00:35:08.551;miner1;🔨 mined potential block                 ;50533;b4d6ec…7610c8
11-09-00:35:15.864;miner3;🔨 mined potential block                 ;50534;6bb445…9b3dc6
11-09-00:35:21.388;miner3;🔨 mined potential block                 ;50535;a95464…de3ef1
11-09-00:35:53.440;miner1;🔨 mined potential block                 ;50536;602bf2…58305a
11-09-00:35:56.231;miner3;🔨 mined potential block                 ;50537;ce9a26…e4cbf0
11-09-00:36:56.524;miner1;🔨 mined potential block                 ;50538;d67de1…eb38f5
11-09-00:37:16.756;miner3;🔨 mined potential block                 ;50539;c69009…0d8945
11-09-00:37:29.314;miner4;🔨 mined potential block                 ;50540;d73b1d…99adcc
11-09-00:37:38.080;miner1;🔨 mined potential block                 ;50541;029020…d51df8
11-09-00:37:40.813;miner2;🔨 mined potential block                 ;50542;95db9a…8b56c1
11-09-00:38:00.725;miner2;🔨 mined potential block                 ;50543;3c237f…3a0e8b
11-09-00:38:00.931;miner1;🔨 mined potential block                 ;50544;390527…3e2e2f
11-09-00:38:01.203;miner2;🔨 mined potential block                 ;50545;1137d4…abfc8e
11-09-00:38:09.634;miner2;🔨 mined potential block                 ;50546;ab9a26…eeb5cd
11-09-00:38:18.652;miner4;🔨 mined potential block                 ;50547;8ce4f2…fb8c78
11-09-00:38:26.216;miner3;🔨 mined potential block                 ;50548;2e166b…66540c
11-09-00:38:54.648;miner1;🔨 mined potential block                 ;50549;683bfc…826b51
11-09-00:39:04.720;miner2;🔨 mined potential block                 ;50550;880359…7b49be
11-09-00:39:31.942;miner4;🔨 mined potential block                 ;50551;7969de…cc1be9
11-09-00:39:42.240;miner2;🔨 mined potential block                 ;50552;29762e…4c50bb
11-09-00:39:44.484;miner4;🔨 mined potential block                 ;50553;9dfa7e…da1cf3
11-09-00:39:46.116;miner2;🔨 mined potential block                 ;50554;a4a6bb…d461c2
11-09-00:39:51.407;miner4;🔨 mined potential block                 ;50555;1e2897…85dffe
11-09-00:40:15.054;miner2;🔨 mined potential block                 ;50556;d76ce0…56a442
11-09-00:40:17.026;miner2;🔨 mined potential block                 ;50557;5682f3…381c7b
11-09-00:40:27.620;miner4;🔨 mined potential block                 ;50558;576437…849d72
11-09-00:41:37.068;miner1;🔨 mined potential block                 ;50559;208559…693733
11-09-00:41:42.445;miner2;🔨 mined potential block                 ;50560;50bb7f…2ca0c9
11-09-00:41:42.776;miner4;🔨 mined potential block                 ;50560;85fae9…449ede
11-09-00:41:47.013;miner4;🔨 mined potential block                 ;50561;3ed228…8714aa
11-09-00:42:06.808;miner4;🔨 mined potential block                 ;50562;276acf…415e11
11-09-00:42:10.815;miner1;🔨 mined potential block                 ;50563;6f2f48…9951c3
11-09-00:42:36.286;miner1;🔨 mined potential block                 ;50564;3ba924…afeee3
11-09-00:43:36.591;miner4;🔨 mined potential block                 ;50565;650ad8…a3e0eb
11-09-00:43:43.719;miner1;🔨 mined potential block                 ;50566;66e26b…4710ef
11-09-00:44:00.976;miner1;🔨 mined potential block                 ;50567;fc06a4…2376f3
11-09-00:44:11.280;miner2;🔨 mined potential block                 ;50568;052b07…7773d6
11-09-00:44:20.919;miner4;🔨 mined potential block                 ;50569;d84dc9…204a7d
11-09-00:44:26.176;miner1;🔨 mined potential block                 ;50570;693c5e…e12a6a
11-09-00:44:43.989;miner3;🔨 mined potential block                 ;50571;5478b5…0ced8f
11-09-00:44:44.174;miner3;🔨 mined potential block                 ;50572;5b3cf6…3cf38d
11-09-00:44:47.227;miner1;🔨 mined potential block                 ;50573;488d48…ed6a1e
11-09-00:44:50.304;miner1;🔨 mined potential block                 ;50574;3b101d…2c4fa5
11-09-00:45:33.313;miner4;🔨 mined potential block                 ;50575;6166ff…2bc4e2
11-09-00:45:36.439;miner2;🔨 mined potential block                 ;50576;583364…0eb6b7
11-09-00:45:39.106;miner4;🔨 mined potential block                 ;50577;9fed35…e7b87c
11-09-00:45:41.207;miner3;🔨 mined potential block                 ;50578;9dee48…a69d6f
11-09-00:45:51.871;miner2;🔨 mined potential block                 ;50579;c7d1ea…4ed072
11-09-00:46:00.493;miner1;🔨 mined potential block                 ;50580;d6855f…a9e0ab
11-09-00:46:26.856;miner3;🔨 mined potential block                 ;50581;794901…d330fa
11-09-00:46:29.142;miner4;🔨 mined potential block                 ;50582;80a807…95459e
11-09-00:46:37.274;miner2;🔨 mined potential block                 ;50583;99f4e6…f80ff8
11-09-00:46:47.082;miner3;🔨 mined potential block                 ;50584;565f6f…1d3d84
11-09-00:47:09.391;miner1;🔨 mined potential block                 ;50585;4f958c…d0c00d
11-09-00:47:19.667;miner3;🔨 mined potential block                 ;50586;d9ee41…24355f
11-09-00:47:34.590;miner2;🔨 mined potential block                 ;50587;860d23…55bf9f
